ID_DESASTRES,FECHA,DEPTO,MUNICIPIO,TIPO_EVENTO,DIVIPOLA,FALLECIDOS,HERIDOS,DESAPA,AFECTADOS,FAMILIAS,VIV_DESTRU,VIV_AVERI,COD_DANE_MP,COD_DEP,COD_MUN,COD_DEP_MUN,ID_DESASTRES
5725AFPL,2001-05-08,TOLIMA,CHAPARRAL,MOVIMIENTO EN MASA,0,0,0,0,642,107,6,25,73.168,73,168,73168,5725AFPL
0125SAYK,2001-05-08,CHOCÓ,MEDIO SAN JUAN,INUNDACION,0,0,0,0,665,133,0,0,27.45,27,450,27450,0125SAYK
7424OICV,2001-05-24,SANTANDER,CHIMÁ,INUNDACION,0,0,0,0,250,50,0,50,68.176,68,176,68176,7424OICV
1178FWJO,2001-05-24,AMAZONAS,LETICIA,INUNDACION,0,0,0,0,1657,454,11,94,91.001,91,001,91001,1178FWJO
7961ZRWD,2001-05-25,CESAR,CHIMICHAGUA,VENDAVAL,0,0,0,0,426,71,0,71,20.175,20,175,20175,7961ZRWD
5705THSE,2001-05-28,ANTIOQUIA,COCORNÁ,VENDAVAL,0,0,0,0,115,23,0,23,5.197,5,197,5197,5705THSE
6514QVGF,2001-06-01,ATLÁNTICO,SOLEDAD,VENDAVAL,0,2,183,0,8340,1700,386,1250,8.758,8,758,8758,6514QVGF
7007YECJ,2001-06-01,SUCRE,SAMPUÉS,VENDAVAL,0,0,0,0,4550,910,58,852,70.67,70,670,70670,7007YECJ
5610TVPH,2001-06-01,ATLÁNTICO,SOLEDAD,VENDAVAL,0,0,0,0,0,0,0,0,8.758,8,758,8758,5610TVPH
8814CJDX,2001-06-03,ANTIOQUIA,SANTO DOMINGO,MOVIMIENTO EN MASA,0,0,0,0,362,83,0,0,5.69,5,690,5690,8814CJDX
3310FACP,2001-06-05,ANTIOQUIA,VALDIVIA,MOVIMIENTO EN MASA,0,4,0,10,60,14,0,3,5.854,5,854,5854,3310FACP
0764BGNA,2001-06-05,MAGDALENA,SITIONUEVO,VENDAVAL,0,0,0,0,790,158,0,158,47.745,47,745,47745,0764BGNA
8313ZRPW,2001-06-05,NORTE DE SANTANDER,LA ESPERANZA,VENDAVAL,0,0,0,0,120,30,0,30,54.385,54,385,54385,8313ZRPW
0766KJBZ,2001-06-07,CAUCA,CORINTO,VENDAVAL,0,0,0,0,500,100,0,100,19.212,19,212,19212,0766KJBZ
1100SKTK,2001-06-08,ANTIOQUIA,TARAZÁ,VENDAVAL,0,0,0,0,500,100,0,113,5.79,5,790,5790,1100SKTK
3789IHSY,2001-06-10,SANTANDER,BUCARAMANGA,VENDAVAL,0,0,6,0,250,50,8,42,68.001,68,001,68001,3789IHSY
3233GWPX,2001-06-11,NORTE DE SANTANDER,TIBÚ,VENDAVAL,0,0,0,0,40,10,0,4,54.81,54,810,54810,3233GWPX
0964PWUO,2001-06-12,QUINDÍO,ARMENIA,VENDAVAL,0,0,11,0,12585,2517,0,2517,63.001,63,001,63001,0964PWUO
1912SWLM,2001-06-12,PUTUMAYO,VALLE DEL GUAMUEZ,INUNDACION,0,0,0,0,485,97,0,50,86.865,86,865,86865,1912SWLM
1553RZRN,2001-06-12,NORTE DE SANTANDER,ABREGO,INUNDACION,0,0,0,0,517,103,0,103,54.003,54,003,54003,1553RZRN
9263VQDU,2001-06-13,CAUCA,CALDONO,VENDAVAL,0,0,0,0,250,50,0,50,19.137,19,137,19137,9263VQDU
0016LTHK,2001-06-13,SANTANDER,SURATÁ,VENDAVAL,0,0,0,0,80,16,0,16,68.78,68,780,68780,0016LTHK
5756HZFJ,2001-06-17,CESAR,PUEBLO BELLO,VENDAVAL,0,0,0,0,200,25,0,10,20.57,20,570,20570,5756HZFJ
6091PQID,2001-06-19,ANTIOQUIA,SANTO DOMINGO,INUNDACION,0,0,0,0,230,46,0,1,5.69,5,690,5690,6091PQID
7173GOJA,2001-06-20,CHOCÓ,QUIBDÓ,INUNDACION,0,0,0,0,1525,305,0,0,27.001,27,001,27001,7173GOJA
3812OCLO,2001-06-21,MAGDALENA,PLATO,VENDAVAL,0,0,0,0,2427,476,0,476,47.555,47,555,47555,3812OCLO
4495ZLWK,2001-06-21,ANTIOQUIA,AMALFI,MOVIMIENTO EN MASA,0,0,0,0,15,3,3,0,5.031,5,031,5031,4495ZLWK
0524JGJK,2001-06-21,ANTIOQUIA,COCORNÁ,VENDAVAL,0,0,0,0,5,1,0,1,5.197,5,197,5197,0524JGJK
4581DJIW,2001-06-23,NORTE DE SANTANDER,VILLA CARO,VENDAVAL,0,0,0,0,104,16,0,16,54.871,54,871,54871,4581DJIW
0972YOBF,2001-06-25,ARAUCA,ARAUCA,INUNDACION,0,0,0,0,0,0,0,0,81.001,81,001,81001,0972YOBF
7468FBZO,2001-06-28,MAGDALENA,PIVIJAY,VENDAVAL,0,0,0,0,520,104,0,0,47.551,47,551,47551,7468FBZO
5773IFXV,2001-06-29,RISARALDA,APÍA,VENDAVAL,0,0,0,0,120,24,0,24,66.045,66,045,66045,5773IFXV
3435GFEO,2001-06-30,CAQUETÁ,CURILLO,INUNDACION,0,0,0,0,1000,250,0,20,18.205,18,205,18205,3435GFEO
7209RCKA,2001-06-30,CUNDINAMARCA,MEDINA,MOVIMIENTO EN MASA,0,0,0,0,15,4,0,0,25.438,25,438,25438,7209RCKA
3269SDWN,2001-07-07,BOLÍVAR,CARTAGENA,VENDAVAL,0,0,3,0,170,35,0,44,13.001,13,001,13001,3269SDWN
1829DYCE,2001-07-10,RISARALDA,PEREIRA,VENDAVAL,0,0,0,0,350,80,4,0,66.001,66,001,66001,1829DYCE
2854OPIK,2001-07-10,BOYACÁ,SAN PABLO DE BORBUR,MOVIMIENTO EN MASA,0,0,0,0,45,9,9,0,15.681,15,681,15681,2854OPIK
4013FATA,2001-07-10,VALLE DEL CAUCA,OBANDO,VENDAVAL,0,0,0,0,450,90,2,80,76.497,76,497,76497,4013FATA
6759RVZU,2001-07-11,BOLÍVAR,RÍO VIEJO,VENDAVAL,0,0,0,0,216,36,2,34,13.6,13,600,13600,6759RVZU
8712ZBIN,2001-07-12,ATLÁNTICO,MANATÍ,VENDAVAL,0,0,0,0,600,150,0,150,8.436,8,436,8436,8712ZBIN
0651TPED,2001-07-14,BOGOTÁ D.C.,BOGOTÁ D.C.,INUNDACION,0,0,0,0,0,0,0,0,11.001,11,001,11001,0651TPED
0030YHPF,2001-07-17,VALLE DEL CAUCA,BUENAVENTURA,INUNDACION,0,0,0,0,600,150,0,150,76.109,76,109,76109,0030YHPF
8273RGUK,2001-07-18,ANTIOQUIA,APARTADÓ,VENDAVAL,0,0,0,0,560,112,23,5,5.045,5,045,5045,8273RGUK
1314VQLX,2001-07-22,CÓRDOBA,CIÉNAGA DE ORO,VENDAVAL,0,0,0,0,0,0,0,0,23.189,23,189,23189,1314VQLX
2892IPLE,2001-07-22,CESAR,VALLEDUPAR,VENDAVAL,0,0,0,0,170,29,0,29,20.001,20,001,20001,2892IPLE
3965FBXS,2001-07-25,BOLÍVAR,MARÍA LA BAJA,VENDAVAL,0,0,0,0,220,44,2,39,13.442,13,442,13442,3965FBXS
6577MSCD,2001-07-27,SUCRE,SAN MARCOS,VENDAVAL,0,0,0,0,580,110,0,110,70.708,70,708,70708,6577MSCD
3549TJLP,2001-07-27,SUCRE,CAIMITO,VENDAVAL,0,0,0,0,580,110,0,110,70.124,70,124,70124,3549TJLP
9403GDPK,2001-07-27,SUCRE,SINCELEJO,VENDAVAL,0,0,0,0,580,110,0,110,70.001,70,001,70001,9403GDPK
9228NCFC,2001-07-30,SANTANDER,CARCASÍ,MOVIMIENTO EN MASA,0,0,0,0,400,80,10,40,68.152,68,152,68152,9228NCFC
0367DZEL,2001-07-31,CAQUETÁ,SOLITA,INUNDACION,0,0,0,0,688,97,1,96,18.785,18,785,18785,0367DZEL
3181ATXM,2001-08-01,VALLE DEL CAUCA,EL ÁGUILA,VENDAVAL,0,0,0,0,1050,210,0,209,76.243,76,243,76243,3181ATXM
6671XJNO,2001-08-01,PUTUMAYO,PUERTO GUZMÁN,INUNDACION,0,0,0,0,500,100,0,100,86.571,86,571,86571,6671XJNO
5674MEZK,2001-08-08,NORTE DE SANTANDER,PUERTO SANTANDER,VENDAVAL,0,0,0,0,35,10,0,10,54.553,54,553,54553,5674MEZK
4250WOCF,2001-08-09,BOYACÁ,PAJARITO,MOVIMIENTO EN MASA,0,0,0,0,100,20,10,10,15.518,15,518,15518,4250WOCF
7769BVAB,2001-08-09,SUCRE,SANTIAGO DE TOLÚ,VENDAVAL,0,0,1,0,575,115,4,111,70.82,70,820,70820,7769BVAB
7222GNPB,2001-08-09,NORTE DE SANTANDER,OCAÑA,VENDAVAL,0,0,0,0,45,11,0,11,54.498,54,498,54498,7222GNPB
1813CZQV,2001-08-13,PUTUMAYO,COLÓN,INUNDACION,0,0,0,0,0,0,0,0,86.219,86,219,86219,1813CZQV
4666TNCX,2001-08-13,CAUCA,MERCADERES,VENDAVAL,0,0,0,0,448,112,0,112,19.45,19,450,19450,4666TNCX
2577DJZD,2001-08-13,TOLIMA,PRADO,VENDAVAL,0,0,0,0,55,11,0,11,73.563,73,563,73563,2577DJZD
4778AFLJ,2001-08-14,CAUCA,ROSAS,VENDAVAL,0,0,0,0,110,22,0,22,19.622,19,622,19622,4778AFLJ
2187UUDA,2001-08-17,SUCRE,SAN LUIS DE SINCÉ,VENDAVAL,0,0,0,0,1150,230,0,230,70.742,70,742,70742,2187UUDA
5991USPO,2001-08-17,SUCRE,GUARANDA,VENDAVAL,0,0,0,0,1150,230,0,230,70.265,70,265,70265,5991USPO
7455BNPV,2001-08-17,SUCRE,GALERAS,VENDAVAL,0,0,0,0,1150,230,0,230,70.235,70,235,70235,7455BNPV
3098XJYP,2001-08-17,SUCRE,OVEJAS,VENDAVAL,0,0,0,0,1150,230,0,230,70.508,70,508,70508,3098XJYP
1972MDRT,2001-08-17,CAUCA,SAN SEBASTIÁN,VENDAVAL,0,0,0,0,45,9,0,9,19.693,19,693,19693,1972MDRT
1463ZYFU,2001-08-20,NORTE DE SANTANDER,TOLEDO,MOVIMIENTO EN MASA,0,0,0,0,177,33,2,31,54.82,54,820,54820,1463ZYFU
4327EVEF,2001-08-20,NORTE DE SANTANDER,CHITAGÁ,MOVIMIENTO EN MASA,0,0,0,0,300,80,10,70,54.174,54,174,54174,4327EVEF
1312XJUO,2001-08-20,SANTANDER,CABRERA,VENDAVAL,0,0,0,0,65,13,0,13,68.121,68,121,68121,1312XJUO
7700ITPV,2001-08-21,CHOCÓ,RÍO IRO,VENDAVAL,0,0,0,0,875,175,0,175,27.58,27,580,27580,7700ITPV
3816LJJV,2001-08-21,SANTANDER,EL CARMEN DE CHUCURÍ,VENDAVAL,0,0,0,0,400,80,5,80,68.235,68,235,68235,3816LJJV
1383HUIJ,2001-08-22,CHOCÓ,QUIBDÓ,INUNDACION,0,0,0,0,900,180,0,180,27.001,27,001,27001,1383HUIJ
1778BYZI,2001-08-22,BOLÍVAR,CARTAGENA,VENDAVAL,0,0,0,0,255,51,1,50,13.001,13,001,13001,1778BYZI
2281BGMB,2001-08-22,ANTIOQUIA,YONDÓ,VENDAVAL,0,0,0,0,1750,350,50,270,5.893,5,893,5893,2281BGMB
9238HRIE,2001-08-22,SANTANDER,SANTA BÁRBARA,VENDAVAL,0,0,0,0,150,15,2,13,68.705,68,705,68705,9238HRIE
6465OVDN,2001-08-23,CESAR,PUEBLO BELLO,VENDAVAL,0,0,0,0,302,42,0,42,20.57,20,570,20570,6465OVDN
7214KORG,2001-08-23,VALLE DEL CAUCA,OBANDO,VENDAVAL,0,0,0,0,120,24,0,24,76.497,76,497,76497,7214KORG
6509OSMT,2001-08-24,NORTE DE SANTANDER,PUERTO SANTANDER,VENDAVAL,0,0,0,0,100,30,0,30,54.553,54,553,54553,6509OSMT
0748HMNQ,2001-08-26,VALLE DEL CAUCA,CAICEDONIA,VENDAVAL,0,0,0,0,350,70,0,65,76.122,76,122,76122,0748HMNQ
5242RZYO,2001-08-26,SANTANDER,MATANZA,VENDAVAL,0,0,0,0,150,30,30,0,68.444,68,444,68444,5242RZYO
8352PQVP,2001-08-28,ANTIOQUIA,TARAZÁ,VENDAVAL,0,0,0,0,100,20,0,20,5.79,5,790,5790,8352PQVP
9620MCPQ,2001-08-28,ANTIOQUIA,SEGOVIA,VENDAVAL,0,0,0,0,575,115,0,70,5.736,5,736,5736,9620MCPQ
1040KXWU,2001-08-30,TOLIMA,LÍBANO,VENDAVAL,0,0,0,0,180,17,5,12,73.411,73,411,73411,1040KXWU
2502NJVJ,2001-08-31,ANTIOQUIA,COCORNÁ,VENDAVAL,0,0,0,0,0,0,0,0,5.197,5,197,5197,2502NJVJ
3908HMGK,2001-09-01,CESAR,VALLEDUPAR,VENDAVAL,0,0,0,0,212,35,6,29,20.001,20,001,20001,3908HMGK
2027GAJG,2001-09-01,CESAR,ASTREA,VENDAVAL,0,0,0,0,240,40,0,40,20.032,20,032,20032,2027GAJG
2633NGBL,2001-09-03,SUCRE,SINCELEJO,VENDAVAL,0,0,0,0,0,0,0,0,70.001,70,001,70001,2633NGBL
6065DVJK,2001-09-03,SUCRE,SAN MARCOS,VENDAVAL,0,0,0,0,0,0,0,0,70.708,70,708,70708,6065DVJK
8737SQBY,2001-09-03,SUCRE,CAIMITO,VENDAVAL,0,0,0,0,0,0,0,0,70.124,70,124,70124,8737SQBY
7837UVCZ,2001-09-03,SUCRE,GUARANDA,VENDAVAL,0,0,0,0,0,0,0,0,70.265,70,265,70265,7837UVCZ
2389JWAN,2001-09-03,SUCRE,GALERAS,VENDAVAL,0,0,0,0,0,0,0,0,70.235,70,235,70235,2389JWAN
2733IXZZ,2001-09-03,SUCRE,OVEJAS,VENDAVAL,0,0,0,0,0,0,0,0,70.508,70,508,70508,2733IXZZ
7487VXMQ,2001-09-03,SUCRE,SAN LUIS DE SINCÉ,VENDAVAL,0,0,0,0,0,0,0,0,70.742,70,742,70742,7487VXMQ
9839JEQJ,2001-09-03,NORTE DE SANTANDER,CONVENCIÓN,VENDAVAL,0,0,0,0,120,33,1,32,54.206,54,206,54206,9839JEQJ
9557FAAC,2001-09-05,VALLE DEL CAUCA,ULLOA,VENDAVAL,0,0,0,0,365,73,0,73,76.845,76,845,76845,9557FAAC
2950MGGH,2001-09-10,CASANARE,MANÍ,VENDAVAL,0,0,0,0,35,7,7,0,85.139,85,139,85139,2950MGGH
3637DHYC,2001-09-12,NORTE DE SANTANDER,EL TARRA,VENDAVAL,0,0,0,0,260,52,0,52,54.25,54,250,54250,3637DHYC
9826XRZW,2001-09-13,NORTE DE SANTANDER,OCAÑA,VENDAVAL,0,0,0,0,50,5,1,2,54.498,54,498,54498,9826XRZW
4485HWYW,2001-09-16,CAUCA,BOLÍVAR,VENDAVAL,0,0,0,0,1036,206,0,206,19.1,19,100,19100,4485HWYW
8562GRWT,2001-09-16,CAUCA,MORALES,VENDAVAL,0,0,0,0,1629,312,0,312,19.473,19,473,19473,8562GRWT
4298RPTW,2001-09-18,VALLE DEL CAUCA,BUENAVENTURA,INUNDACION,0,0,0,0,450,90,0,0,76.109,76,109,76109,4298RPTW
9211ZJMD,2001-09-21,CAUCA,MERCADERES,VENDAVAL,0,0,0,0,1475,296,0,296,19.45,19,450,19450,9211ZJMD
7223IVQE,2001-09-21,CAUCA,ARGELIA,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,19.05,19,050,19050,7223IVQE
7530BEPW,2001-09-21,ANTIOQUIA,COCORNÁ,VENDAVAL,0,0,0,0,35,7,0,7,5.197,5,197,5197,7530BEPW
4703KVJC,2001-09-21,CESAR,RÍO DE ORO,INUNDACION,0,0,0,0,0,50,4,17,20.614,20,614,20614,4703KVJC
1362EBNF,2001-09-24,RISARALDA,PEREIRA,VENDAVAL,0,0,0,0,225,45,1,44,66.001,66,001,66001,1362EBNF
4551CUXN,2001-09-26,QUINDÍO,LA TEBAIDA,VENDAVAL,0,0,16,0,3760,752,0,752,63.401,63,401,63401,4551CUXN
4704WZXG,2001-09-27,NORTE DE SANTANDER,LA ESPERANZA,VENDAVAL,0,0,0,0,180,36,0,36,54.385,54,385,54385,4704WZXG
3897HQVE,2001-09-27,CAUCA,EL TAMBO,VENDAVAL,0,0,0,0,750,150,0,0,19.256,19,256,19256,3897HQVE
0887VPSU,2001-09-30,VALLE DEL CAUCA,FLORIDA,VENDAVAL,0,0,0,0,305,61,0,0,76.275,76,275,76275,0887VPSU
3073DZQD,2001-10-01,CÓRDOBA,MONTERÍA,INUNDACION,0,0,0,0,1350,270,0,0,23.001,23,001,23001,3073DZQD
9269BIGF,2001-10-01,CÓRDOBA,SAN CARLOS,INUNDACION,0,0,0,0,1200,300,0,0,23.678,23,678,23678,9269BIGF
0922YFYN,2001-10-01,RISARALDA,GUÁTICA,VENDAVAL,0,0,0,0,330,66,0,0,66.318,66,318,66318,0922YFYN
5817RJLN,2001-10-04,RISARALDA,PEREIRA,INUNDACION,0,0,0,0,125,25,0,25,66.001,66,001,66001,5817RJLN
1920JKYD,2001-10-04,RISARALDA,DOSQUEBRADAS,INUNDACION,0,0,0,0,450,90,0,90,66.17,66,170,66170,1920JKYD
5627HENP,2001-10-04,RISARALDA,SANTA ROSA DE CABAL,INUNDACION,0,0,0,0,0,0,0,0,66.682,66,682,66682,5627HENP
2569JKOR,2001-10-04,RISARALDA,DOSQUEBRADAS,VENDAVAL,0,0,0,0,0,0,0,0,66.17,66,170,66170,2569JKOR
9736DUCZ,2001-10-04,LA GUAJIRA,RIOHACHA,INUNDACION,0,0,0,0,31,11,0,11,44.001,44,001,44001,9736DUCZ
4773RUJG,2001-10-05,SUCRE,SAN BENITO ABAD,VENDAVAL,0,0,0,0,375,75,0,75,70.678,70,678,70678,4773RUJG
1110LCUY,2001-10-05,SUCRE,SAN MARCOS,VENDAVAL,0,0,0,0,155,31,0,31,70.708,70,708,70708,1110LCUY
3472GHDC,2001-10-08,HUILA,ISNOS,MOVIMIENTO EN MASA,0,0,0,0,11,3,0,3,41.359,41,359,41359,3472GHDC
6722MIBZ,2001-10-14,LA GUAJIRA,SAN JUAN DEL CESAR,VENDAVAL,0,0,0,0,29,20,0,20,44.65,44,650,44650,6722MIBZ
9364VPIY,2001-10-15,ANTIOQUIA,APARTADÓ,INUNDACION,0,0,0,0,340,42,0,42,5.045,5,045,5045,9364VPIY
4821OJVJ,2001-10-15,ANTIOQUIA,ITAGUI,INUNDACION,0,0,0,0,20,4,0,0,5.36,5,360,5360,4821OJVJ
8955DQSJ,2001-10-22,CAUCA,MORALES,MOVIMIENTO EN MASA,0,0,0,0,415,83,0,0,19.473,19,473,19473,8955DQSJ
0272WKCQ,2001-10-22,QUINDÍO,CIRCASIA,VENDAVAL,0,0,0,0,48,12,0,0,63.19,63,190,63190,0272WKCQ
0039LMSD,2001-10-22,CAUCA,PATÍA,VENDAVAL,0,0,0,0,210,52,0,0,19.532,19,532,19532,0039LMSD
5759PWZG,2001-10-23,QUINDÍO,LA TEBAIDA,INUNDACION,0,0,0,0,92,23,0,0,63.401,63,401,63401,5759PWZG
7342OZTY,2001-10-23,QUINDÍO,CALARCÁ,INUNDACION,0,0,0,0,140,28,0,0,63.13,63,130,63130,7342OZTY
1568QNOJ,2001-10-23,CESAR,BOSCONIA,VENDAVAL,0,0,0,0,0,0,0,0,20.06,20,060,20060,1568QNOJ
2365AMGW,2001-10-28,ATLÁNTICO,BARRANQUILLA,INUNDACION,0,1,0,0,390,78,0,78,8.001,8,001,8001,2365AMGW
7812QZRA,2001-10-28,ATLÁNTICO,SABANALARGA,INUNDACION,0,0,0,0,720,144,0,144,8.638,8,638,8638,7812QZRA
5857JLST,2001-10-28,CESAR,LA PAZ,MOVIMIENTO EN MASA,0,0,0,0,500,92,0,0,20.621,20,621,20621,5857JLST
0224SHHI,2001-10-28,CESAR,VALLEDUPAR,VENDAVAL,0,0,0,0,600,97,8,42,20.001,20,001,20001,0224SHHI
2556LRQR,2001-10-29,CESAR,PUEBLO BELLO,INUNDACION,0,0,0,0,300,50,0,0,20.57,20,570,20570,2556LRQR
3758TEYE,2001-10-30,CHOCÓ,CONDOTO,INUNDACION,0,0,0,0,550,110,0,94,27.205,27,205,27205,3758TEYE
9365KCPW,2001-10-30,SANTANDER,RIONEGRO,INUNDACION,0,0,0,0,1000,218,16,37,68.615,68,615,68615,9365KCPW
3772BWGE,2001-10-30,HUILA,RIVERA,VENDAVAL,0,0,0,0,210,42,0,42,41.615,41,615,41615,3772BWGE
2076ABZL,2001-10-30,ANTIOQUIA,CARACOLÍ,INUNDACION,0,0,0,0,91,20,2,18,5.142,5,142,5142,2076ABZL
9375EFOK,2001-11-01,CAQUETÁ,FLORENCIA,INUNDACION,0,0,0,0,250,50,0,0,18.001,18,001,18001,9375EFOK
5462WNAU,2001-11-01,CESAR,SAN DIEGO,INUNDACION,0,0,0,0,0,0,0,0,20.75,20,750,20750,5462WNAU
0328YQGP,2001-11-06,ANTIOQUIA,ZARAGOZA,INUNDACION,0,0,0,0,460,92,9,83,5.895,5,895,5895,0328YQGP
8370JKWM,2001-11-07,ARAUCA,SARAVENA,VENDAVAL,0,0,0,0,445,89,0,89,81.736,81,736,81736,8370JKWM
8495BERJ,2001-11-08,NARIÑO,RICAURTE,VENDAVAL,0,0,0,0,150,30,0,0,52.612,52,612,52612,8495BERJ
7787RYBC,2001-11-08,NARIÑO,LA FLORIDA,VENDAVAL,0,0,0,0,2,10,0,0,52.381,52,381,52381,7787RYBC
8414PTGS,2001-11-14,ANTIOQUIA,ARBOLETES,MOVIMIENTO EN MASA,0,0,0,0,60,12,2,10,5.051,5,051,5051,8414PTGS
7204EVPB,2001-11-15,CÓRDOBA,BUENAVISTA,INUNDACION,0,0,0,0,710,142,0,0,23.079,23,079,23079,7204EVPB
5185QOUL,2001-11-15,CHOCÓ,BOJAYA,INUNDACION,0,0,0,0,6378,1063,0,0,27.099,27,099,27099,5185QOUL
2103MIKG,2001-11-15,CHOCÓ,RIOSUCIO,INUNDACION,27615,0,0,0,5165,1033,0,0,27.615,27,615,27615,2103MIKG
4564KHSR,2001-11-19,MAGDALENA,SANTA MARTA,INUNDACION,0,0,0,0,600,120,0,0,47.001,47,001,47001,4564KHSR
9621ETCB,2001-11-19,ATLÁNTICO,SOLEDAD,VENDAVAL,0,0,5,0,310,62,2,60,8.758,8,758,8758,9621ETCB
7177VFEU,2001-11-19,ANTIOQUIA,HELICONIA,MOVIMIENTO EN MASA,0,0,0,0,34,8,0,8,5.347,5,347,5347,7177VFEU
1796AZBF,2001-11-20,CHOCÓ,EL LITORAL DEL SAN JUAN,INUNDACION,0,0,0,0,6000,1200,0,0,27.25,27,250,27250,1796AZBF
5494NWNW,2001-11-20,ANTIOQUIA,CAREPA,INUNDACION,0,0,0,0,94,40,5,35,5.147,5,147,5147,5494NWNW
3826MKGX,2001-11-21,ANTIOQUIA,MEDELLÍN,INUNDACION,0,0,6,0,750,150,0,150,5.001,5,001,5001,3826MKGX
4313KUBQ,2001-11-21,ANTIOQUIA,CAREPA,INUNDACION,0,0,0,0,93,29,0,0,5.147,5,147,5147,4313KUBQ
7762SEWM,2001-11-22,CALDAS,FILADELFIA,MOVIMIENTO EN MASA,0,51,32,14,0,0,0,0,17.272,17,272,17272,7762SEWM
2463NXLF,2001-11-22,ANTIOQUIA,COCORNÁ,MOVIMIENTO EN MASA,0,0,0,0,0,0,0,0,5.197,5,197,5197,2463NXLF
8316ZZQR,2001-11-26,BOYACÁ,CHITA,MOVIMIENTO EN MASA,0,0,0,0,125,25,0,25,15.183,15,183,15183,8316ZZQR
9720NZLI,2001-11-26,ANTIOQUIA,VIGÍA DEL FUERTE,INUNDACION,0,0,0,0,11300,2361,0,0,5.873,5,873,5873,9720NZLI
1270EXQG,2001-11-27,SANTANDER,LEBRÍJA,INUNDACION,0,0,4,0,568,152,2,29,68.406,68,406,68406,1270EXQG
9204BZOK,2001-11-28,SANTANDER,BUCARAMANGA,INUNDACION,0,0,7,0,145,29,0,6,68.001,68,001,68001,9204BZOK
5300QMUV,2001-11-28,SANTANDER,GIRÓN,INUNDACION,0,0,0,0,120,24,0,24,68.307,68,307,68307,5300QMUV
4797UZOR,2001-11-28,SANTANDER,LEBRÍJA,INUNDACION,0,0,0,0,800,160,0,0,68.406,68,406,68406,4797UZOR
0024XMRP,2001-11-28,CHOCÓ,QUIBDÓ,INUNDACION,0,0,0,0,5182,696,2,4,27.001,27,001,27001,0024XMRP
3762XDJP,2001-11-30,LA GUAJIRA,RIOHACHA,INUNDACION,0,0,0,0,121,28,0,28,44.001,44,001,44001,3762XDJP
9376YUOG,2001-12-01,TOLIMA,MELGAR,INUNDACION,0,1,8,2,1500,316,16,300,73.449,73,449,73449,9376YUOG
4520EGCT,2001-12-01,CUNDINAMARCA,SILVANIA,INUNDACION,0,2,0,2,356,68,5,63,25.743,25,743,25743,4520EGCT
7849LZUG,2001-12-01,CUNDINAMARCA,RICAURTE,INUNDACION,0,0,0,0,530,105,35,70,25.612,25,612,25612,7849LZUG
9954KOGJ,2001-12-01,CUNDINAMARCA,MOSQUERA,INUNDACION,0,0,0,0,0,0,0,0,25.473,25,473,25473,9954KOGJ
5985HWFS,2001-12-01,CHOCÓ,ATRATO,INUNDACION,0,0,0,0,400,80,0,0,27.05,27,050,27050,5985HWFS
3360RLRN,2001-12-01,CUNDINAMARCA,GIRARDOT,INUNDACION,0,0,0,0,0,0,0,0,25.307,25,307,25307,3360RLRN
5967UJRV,2001-12-01,TOLIMA,ICONONZO,INUNDACION,0,0,0,0,220,44,4,40,73.352,73,352,73352,5967UJRV
5959FLER,2001-12-01,TOLIMA,CARMEN DE APICALA,INUNDACION,0,0,0,0,84,18,9,9,73.148,73,148,73148,5959FLER
0205XZAL,2001-12-04,VALLE DEL CAUCA,BUENAVENTURA,INUNDACION,0,0,0,0,3800,1081,0,0,76.109,76,109,76109,0205XZAL
1684EMGH,2001-12-04,ANTIOQUIA,MURINDÓ,INUNDACION,0,0,0,0,0,0,0,0,5.475,5,475,5475,1684EMGH
1317BMQD,2001-12-05,CHOCÓ,MEDIO ATRATO,INUNDACION,0,0,0,0,1548,258,0,0,27.425,27,425,27425,1317BMQD
7213JDFD,2001-12-05,CAUCA,ARGELIA,MOVIMIENTO EN MASA,0,0,0,0,117,29,29,0,19.05,19,050,19050,7213JDFD
5444HABH,2001-12-05,CHOCÓ,TADÓ,INUNDACION,0,0,0,0,426,88,0,0,27.787,27,787,27787,5444HABH
7249JWCR,2001-12-05,CHOCÓ,CARMEN DEL DARIEN,INUNDACION,0,0,0,0,5173,739,0,0,27.15,27,150,27150,7249JWCR
1953QMSV,2001-12-05,CHOCÓ,ISTMINA,INUNDACION,0,0,0,0,11900,1700,0,0,27.361,27,361,27361,1953QMSV
3092NPOQ,2001-12-13,VALLE DEL CAUCA,CALI,INUNDACION,0,2,0,0,0,0,0,0,76.001,76,001,76001,3092NPOQ
6992EUAR,2001-12-13,VALLE DEL CAUCA,GUACARÍ,INUNDACION,0,0,0,0,300,60,0,0,76.318,76,318,76318,6992EUAR
8567RSYS,2001-12-13,TOLIMA,VENADILLO,INUNDACION,0,0,0,0,100,20,0,20,73.861,73,861,73861,8567RSYS
8752SXJE,2001-12-13,CHOCÓ,CÉRTEGUI,VENDAVAL,0,0,0,0,720,144,0,144,27.16,27,160,27160,8752SXJE
7742XTJE,2001-12-13,CAUCA,BUENOS AIRES,MOVIMIENTO EN MASA,0,0,0,0,70,14,12,2,19.11,19,110,19110,7742XTJE
7949MUQW,2001-12-17,MAGDALENA,SANTA MARTA,INUNDACION,0,0,0,0,250,50,4,0,47.001,47,001,47001,7949MUQW
